map	width	height	cells	scen-count	cost-sum	cost-max	cost-std	max-dist	gen-count	gen-mean	gen-std	gen-95-interval-min	gen-95-interval-max	gen-interval-percent
lt_0_lowtown_docks_n	514	386	21446	2000	12111606.0	12164.0	3434.9126577237735	420.220346111	50000	2713.5195	2505.958935405716	2691.5539854173317	2735.485014582668	0.008765313059334706
lt_0_lowtown_n	514	514	25274	2000	15215085.0	18702.0	4451.402720625684	516.53405461	50000	3414.03966	2997.3258712537554	3387.7671603976178	3440.312159602382	0.008765313059334647
lt_backalley_g	130	130	6928	2000	4276113.0	4848.0	1243.5547793755409	178.882250994	50000	663.85892	758.5933070996828	657.2096121785553	670.5082278214447	0.008765313059334666
lt_backalley_n	130	130	6928	2000	4399851.0	4819.0	1258.1785664005527	182.953318806	50000	664.11592	764.9405365141487	657.410976725678	670.8208632743219	0.008765313059334723
lt_darktown	251	292	11293	2000	8786581.0	8791.0	2518.7719359064154	371.338095117	50000	2002.84442	1999.068519129563	1985.3219586027687	2020.366881397231	0.008765313059334659
lt_foundry_n	109	92	4583	2000	3720767.0	3674.0	1064.5689397252534	210.882250994	50000	1068.29438	945.8469373426208	1060.0037354879792	1076.585024512021	0.00876531305933458
lt_gallowscourtyard	514	642	17895	2000	13692722.0	14628.0	3926.059143426013	412.551298552	50000	1969.47118	2490.7997939877478	1947.6385400375711	1991.3038199624289	0.008765313059334649
lt_gallowscourtyard_n	514	642	10136	2000	6014621.0	7492.0	1794.0865152187478	298.870057685	50000	527.52632	875.4763169311078	519.8524960060656	535.2001439939345	0.008765313059334643
lt_gallowsprison_n	116	242	3135	2000	777366.0	1784.0	256.6795346555701	138.355339059	50000	66.28764	104.46974903401654	65.37192994448671	67.20335005551328	0.00876531305933473
lt_gallowstemplar	251	180	10025	2000	5498564.0	5847.0	1561.6973213385493	251.225396744	50000	1214.16044	1095.0404930864458	1204.5620672654493	1223.758812734551	0.008765313059334598
lt_gallowstemplar_f	251	180	10287	2000	5730528.0	6250.0	1631.304123486482	254.468037432	50000	1232.5956	1119.6970930660846	1222.7811044476489	1242.4100955523513	0.00876531305933467
lt_gallowstemplar_n	251	180	10021	2000	5423420.0	5897.0	1550.731847193447	252.669047558	50000	1215.21092	1098.8364609680339	1205.5792744186037	1224.8425655813962	0.00876531305933471
lt_gamlenshouse_n	156	102	1039	2000	324303.0	443.0	109.6553306855166	57.941125497	50000	57.43466	66.92952629956677	56.84800174907132	58.02131825092868	0.008765313059334711
lt_hangedman	129	135	4601	2000	3748401.0	3717.0	1077.751156018749	218.882250994	50000	793.3348	791.9336246611581	786.3932538576313	800.2763461423687	0.008765313059334657
lt_hangedman_n	129	135	4601	2000	3728690.0	3717.0	1067.9943225387485	220.781745931	50000	789.61058	787.9114055857191	782.7042898670207	796.5168701329793	0.008765313059334721
lt_house	54	53	864	2000	428438.0	536.0	134.75131182663864	59.8700576851	50000	72.23256	88.30264704892147	71.45855965464827	73.00656034535174	0.008765313059334739
lt_ruinedhouse_n	156	102	968	2000	407188.0	534.0	122.12761425656362	62.2548339959	50000	56.10676	67.65365150753063	55.513754564929364	56.69976543507064	0.008765313059334702
lt_shop	156	102	788	2000	480099.0	613.0	163.49306116698043	53.627416998	50000	66.4613	86.54571174997639	65.70269974256851	67.21990025743148	0.008765313059334668
lt_undercitydungeon	184	177	8935	2000	8144788.0	8083.0	2353.1047067149393	419.249783362	50000	2606.52868	2382.4498502796355	2585.645761214134	2627.411598785866	0.008765313059334649
lt_undercityencounter	128	283	9018	2000	7159768.0	7184.0	2068.163478196054	310.107647738	50000	1954.06432	1839.6225247541786	1937.9394526595258	1970.189187340474	0.00876531305933472
lt_undercityserialkiller	184	177	9076	2000	7958694.0	8042.0	2305.514931548048	373.521861301	50000	2609.45502	2416.229627600986	2588.2760108908374	2630.6340291091624	0.008765313059334768
lt_warehouse	194	130	5534	2000	4118073.0	4158.0	1188.0153648702317	189.526911935	50000	841.35776	933.8457048826548	833.1723100475884	849.5432099524115	0.008765313059334692
lt_warehouse_n	194	130	5608	2000	4386207.0	4242.0	1253.4534717283088	189.012193309	50000	839.55828	942.9147042460636	831.2933374290333	847.8232225709667	0.008765313059334656
w_blightlands	514	514	14945	2000	13802330.0	14074.0	3986.5174063052827	890.447834896	50000	4317.43644	4120.418346600273	4281.319683256623	4353.553196743378	0.008765313059334699
w_bonepit	514	450	16702	2000	12658247.0	12938.0	3647.2876512893454	454.806132548	50000	2498.07276	3119.8196457657587	2470.7265641162007	2525.4189558837993	0.00876531305933461
w_bonepitdestroyed_a3	514	450	29216	2000	23858951.0	24348.0	6819.35262120971	687.05591591	50000	6160.47196	6692.402596614595	6101.810956121569	6219.132963878431	0.008765313059334657
w_bonepitmining_a2	514	450	14469	2000	11214492.0	12282.0	3245.4106784017335	457.53405461	50000	2655.38442	3009.1588869186126	2629.008200310879	2681.7606396891206	0.008765313059334678
w_encounter1	258	514	6043	2000	3570686.0	4608.0	1137.5097952769463	238.338095117	50000	539.31286	621.0395380800005	533.8692540265042	544.7564659734958	0.008765313059334635
w_encounter2	514	514	26224	2000	16170422.0	16375.0	4564.6508574565705	472.416305603	50000	2776.66542	3390.5259025992154	2746.9463990279346	2806.384440972065	0.008765313059334623
w_encounter2_camp	514	514	25587	2000	16532265.0	17329.0	4709.385789882132	494.97265479	50000	3157.59982	3721.845713953759	3124.9766771586524	3190.2229628413475	0.008765313059334642
w_encounter3	386	642	6337	2000	4473174.0	5393.0	1311.0173528336688	364.504617358	50000	927.77064	897.428351298303	919.9043995525477	935.6368804474522	0.00876531305933472
w_sundermount	770	770	41179	2000	21127889.0	21743.0	6038.228373738422	706.227488785	50000	4935.47886	4816.878926835623	4893.257408237374	4977.700311762626	0.008765313059334659
w_woundedcoast	642	578	34020	2000	26200053.0	26118.0	7538.443300297333	920.536146651	50000	7126.83236	5931.656843477785	7074.839530806373	7178.825189193628	0.008765313059334652
